sim_number,price_vnd
362137999,14600000
877115510,500000
824149999,110000000
979222291,3000000
357902207,450000
948650071,1000000
762754242,1000000
762001155,5000000
968372244,13000000
867622002,3000000
765176555,5000000
762677922,1000000
865299199,450000
327402539,450000
908757212,3000000
842182678,11325000
983556856,450000
837488999,12900000
704430430,13000000
906896116,3000000
327840239,450000
963048889,10000000
386415166,450000
985890957,3000000
969882001,10000000
796614614,5000000
961779302,500000
879767626,500000
344151586,450000
706344449,3000000
912565767,3000000
855111616,3000000
948524005,12500000
888884438,10300000
763517512,1000000
946605091,1000000
982770222,500000
921423866,500000
835967899,5000000
978471989,15000000
916606477,500000
905059490,500000
327186588,450000
866388238,450000
898149407,1000000
879884441,500000
862917188,450000
378230000,13600000
913891379,5000000
865288824,450000
867085337,500000
941262001,5000000
373127772,450000
974657766,3000000
879762616,1000000
943955500,1000000
369996679,10000000
931456989,55000000
888863586,15000000
979996879,525000000
971799465,450000
932392023,3000000
764443366,1000000
926823777,3000000
995331993,10400000
326180109,450000
847864678,11325000
941392510,1000000
867004288,450000
848205456,500000
816463000,1000000
971493139,3000000
927566668,3000000
362586168,5000000
888816736,5000000
334798798,3000000
974222015,5000000
762689489,1000000
362206288,500000
867011401,450000
814396979,3000000
335678932,70000000
911495378,10000000
973567143,450000
909135908,1000000
867021276,450000
849298678,11325000
865657661,450000
812369777,3000000
915467238,5000000
566262668,1000000
926226179,3000000
913862020,5000000
567890986,5000000
937661771,3000000
906383837,5000000
339455939,450000
862926026,450000
941682003,5000000
877330899,500000
327388739,450000
763138000,1000000
763598592,1000000
787040040,5000000
334748139,450000
967149153,500000
338848586,11000000
383968998,10000000
826825825,3000000
865334448,450000
989879999,100000000
326822539,450000
942383899,5000000
981989474,3000000
966622015,3000000
343614866,450000
705055068,5000000
798889996,11000000
334060478,450000
919009023,3000000
828042019,15000000
932225906,3000000
569221268,500000
969726202,3000000
944194511,1000000
899689292,5000000
879931566,500000
898488668,3000000
778899139,10000000
813606868,15000000
858823388,1000000
963442018,3000000
763669569,1000000
868939268,5000000
795753113,1000000
971139685,500000
971968698,11200000
842747456,3000000
919928883,1000000
335874268,450000
336030901,450000
979979588,5000000
919550539,500000
326693331,500000
886125225,5000000
779712010,10000000
343190694,450000
354062286,500000
767500234,1000000
329023689,450000
705764953,1000000
339758586,500000
343752866,450000
931144223,1000000
973360499,450000
815466996,3000000
815826565,1000000
824088868,500000
386570990,450000
924400666,12300000
946037776,1000000
928759229,1000000
877110039,500000
568363639,3000000
904198839,5000000
815159494,10000000
965111661,1000000
974254078,3000000
393309545,500000
395412008,500000
919131914,5000000
349546766,500000
909815684,500000
849418888,50000000
865823288,450000
329301173,450000
879767971,500000
799931239,3000000
825529889,3000000
799995579,66000000
399374386,5000000
941811008,1000000
888885863,5000000
898888148,3000000
523798999,13650000
983100000,106000000
905829223,500000
925641686,500000
818536688,5000000
328200972,450000
866444905,450000
566071779,3000000
333690599,450000
814841212,500000
335267139,450000
913932899,15000000
923452727,3000000
333555333,450000
776938886,3000000
939042002,5000000
795594598,1000000
344101200,450000
928861669,3000000
337792006,5000000
708077966,1000000
362788330,10000000
356827366,450000
865450539,450000
933960668,5000000
336151739,450000
922858838,5000000
835669777,3000000
393701039,12000000
784075568,500000
356520379,450000
762500133,1000000
909265019,1000000
988397684,450000
979926479,10000000
938254678,5000000
903327556,10000000
853312886,500000
327934334,450000
335279068,450000
855868888,300000000
865751661,450000
865535385,450000
828666839,3000000
842555886,500000
347567079,500000
332241669,450000
968794030,500000
799220797,1000000
362580639,500000
917066666,90000000
889860870,15000000
919583545,50000000
344201205,450000
919929129,10000000
343553003,450000
336274679,450000
965855770,500000
705422033,1000000
935899604,12000000
799987777,5000000
345365507,1000000
947484642,1000000
898897778,5000000
343314939,450000
825037678,11325000
339755748,90000000
528777477,500000
949621162,1000000
898600225,1000000
363686768,5000000
366869698,5000000
775319999,80000000
333743669,450000
866840407,450000
906656264,5000000
869707077,500000
946715549,1000000
708037171,1000000
822991983,3000000
852122999,10000000
941879276,1000000
388866868,5000000
846881345,500000
877992038,500000
765767123,1000000
366984239,450000
877113638,500000
971399379,175000000
971876666,50000000
901379669,5000000
708188133,1000000
947057520,1000000
857961997,3000000
343711575,450000
355633699,450000
329773166,450000
967428366,12000000
817600123,1000000
337632569,500000
344568388,450000
708177477,1000000
842613678,11325000
793440303,500000
766784567,3000000
342964979,450000
889359007,500000
708079449,1000000
327537368,450000
325541113,450000
796881188,11000000
879884489,500000
879482268,500000
773337334,1000000
866275234,450000
925868363,12800000
975894771,1000000
344170106,450000
934187888,11700000
877107722,500000
702744633,1000000
945058267,1000000
945522607,1000000
967024868,3000000
924024555,5000000
869791986,15000000
334141204,450000
793592016,1000000
879882996,500000
947574250,1000000
898338779,3000000
877107866,500000
763073321,1000000
794446060,1000000
967686686,10000000
983876937,450000
344077714,450000
888489126,500000
857855885,500000
866409408,450000
908862019,5000000
918635558,85000000
853534678,11325000
328804664,500000
942192540,1000000
327537986,450000
773322755,1000000
339811828,3000000
832082082,3000000
965761783,500000
332998186,450000
343364566,450000
334755517,450000
878232329,500000
917612688,5000000
384040193,450000
944684846,1000000
343111278,450000
332280693,450000
342298739,450000
339311283,450000
903968030,1000000
919142946,3000000
865512679,450000
706822999,5000000
946660000,93000000
819033265,500000
994949191,11700000
763408668,14000000
964491786,3000000
866926959,450000
869640565,3000000
919327678,10000000
904228266,500000
975716986,5000000
814147678,11325000
342130317,450000
934966671,1000000
355836799,450000
353229989,450000
327359234,450000
362932999,11500000
343097388,450000
335423223,450000
705988577,1000000
932301339,3000000
329268939,450000
917290663,1000000
911268007,3000000
346761971,450000
343366607,450000
823044779,1000000
925709168,500000
909127537,1000000
943532005,3000000
763592123,1000000
352331991,5000000
975695894,450000
343274188,450000
828614678,11325000
842968986,12500000
922667679,3000000
349283968,450000
865717077,450000
357211567,500000
334759639,450000
944548327,10000000
334959999,13000000
778907878,5000000
866633384,450000
839731444,1000000
997888818,14000000
763547647,1000000
329024366,450000
972776222,500000
939391801,500000
769944944,3000000
707044444,3000000
364663268,450000
343151175,450000
975380110,3000000
336314386,450000
342375539,450000
866055605,450000
933536499,5000000
775696966,268000000
968781138,5000000
866487574,450000
762668888,200000000
799073873,1000000
888773344,500000
865687890,450000
905279956,500000
948595267,1000000
762622033,1000000
335194279,450000
965424897,500000
763655044,1000000
902118799,3000000
334195166,450000
366215366,450000
961602788,10000000
395552929,500000
334150285,450000
344648866,450000
913195868,5000000
921775626,500000
967261565,500000
333454166,450000
585091986,500000
886031989,1000000
879487775,500000
862922254,450000
392989688,5000000
969117355,3000000
344220292,450000
923872998,3000000
768165234,1000000
704626686,3000000
862971707,450000
978847363,5000000
935110402,1000000
943243287,1000000
363716668,3000000
819882015,5000000
762565165,1000000
936915519,500000
328155523,450000
971175889,3000000
869068789,3000000
937383636,200000000
857299068,5000000
812248888,72950000
911130889,3000000
762853456,5000000
947254015,1000000
972624776,15000000
917832932,1000000
865995571,450000
332210482,450000
816222282,5000000
948671368,1000000
965402660,1000000
907884604,3000000
914233232,3000000
582597979,5000000
948831939,500000
971449292,3000000
332654766,450000
896506987,1000000
879161939,3000000
837611111,3000000
889192979,1000000
934146882,12000000
385884599,450000
848907180,10400000
903062019,10000000
928371666,10500000
339339399,10000000
336210298,450000
859008330,5000000
879929068,500000
358110602,5000000
364758338,450000
941901774,1000000
985933733,500000
702799792,1000000
912901586,5000000
368244982,450000
931396679,5000000
367489995,500000
879265878,3000000
862969637,450000
941665556,3000000
327418586,450000
393569168,5000000
762734134,1000000
332620839,450000
828071990,12000000
898547547,12500000
965586856,500000
853038668,5000000
828880102,1000000
356939999,60300000
329403332,450000
922490588,500000
334811105,450000
865564179,450000
911572345,14000000
763000611,1000000
384690579,450000
972492668,10200000
865130839,450000
996872009,1000000
327285665,450000
762527012,1000000
582797986,11000000
945095726,1000000
377555597,5000000
778537535,1000000
705933744,1000000
822376688,5000000
967132011,5000000
327355570,450000
566451990,500000
931422017,3000000
973478765,450000
374866779,450000
795620120,1000000
833777739,5000000
931634777,5000000
866888609,450000
964896169,3000000
865872599,450000
335612739,450000
355100059,450000
911811888,3000000
818402444,3000000
764797456,5000000
911873779,5000000
978481093,500000
826168186,5000000
941971465,1000000
817600644,3000000
962070444,3000000
844323279,10000000
707773555,13500000
342170766,450000
363839899,450000
356333168,5000000
327949639,450000
384829699,5000000
888909090,500000
824216456,500000
764274767,5000000
925250505,1000000
788888381,12700000
931391909,5000000
765655550,500000
879933778,500000
866479999,3000000
397679566,5000000
978211143,5000000
948730113,3000000
825980678,11325000
528991978,500000
327230805,450000
369444666,99000000
941737075,1000000
828011086,5000000
364648288,450000
774444463,5000000
786527555,5000000
962682986,5000000
395111166,13000000
904863494,1000000
705407987,1000000
962512077,500000
799022766,1000000
342934554,450000
334090472,450000
839638886,3000000
866399942,450000
327449086,450000
333389398,5000000
865898780,450000
772001166,12000000
865821661,450000
326802139,500000
837679886,3000000
599999977,3000000
782837979,12000000
977766668,12000000
904980444,1000000
366648286,5000000
763645567,1000000
983575484,450000
947677878,5000000
901306444,5000000
869613738,500000
896537876,1000000
763733732,1000000
932692018,3000000
358528099,450000
929282286,3000000
705480432,1000000
766007379,1000000
966737928,5000000
972858745,450000
925399373,3000000
332048166,450000
889982024,10100000
966688773,10000000
941698086,10500000
879161479,500000
797364768,500000
925070666,11300000
353622123,3000000
981901234,13000000
334025639,450000
964756785,500000
848966234,500000
823511611,5000000
941922089,500000
328030578,450000
344158099,450000
902345989,3000000
335271284,450000
938364078,1000000
906221968,3000000
762683113,1000000
931950568,1000000
567789939,1000000
888896464,10300000
866195194,450000
847619444,1000000
932078877,5000000
599779999,88000000
933310456,1000000
931100939,5000000
949405874,5000000
847371678,11325000
327169739,450000
347354766,500000
912540098,3000000
908339752,500000
763005227,1000000
763394588,500000
846479888,5000000
906290629,500000
763555044,1000000
333719449,450000
973093480,5000000
346308844,500000
902674477,3000000
971602368,3000000
909270652,1000000
921945999,11600000
926362686,3000000
877111638,500000
779717179,5000000
867022207,450000
943578976,1000000
786011888,11000000
763588177,1000000
528941982,500000
936653486,1000000
372040382,450000
332527439,450000
865779946,450000
763768765,1000000
906062028,10000000
865072989,450000
369710366,450000
762746234,1000000
886365579,3000000
865818684,450000
329781444,450000
866521979,3000000
794552288,3000000
705244226,1000000
852313578,12000000
763264953,1000000
342982366,450000
353333444,50000000
866168986,450000
979349989,15000000
